match,market,home_team,away_team,player_name,player_team,opposition_team,line,over_price,under_price,agency
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Marnus Labuschagne,Brisbane Heat,Melbourne Stars,14.5,1.4,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Marnus Labuschagne,Brisbane Heat,Melbourne Stars,19.5,1.6,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Marnus Labuschagne,Brisbane Heat,Melbourne Stars,24.5,2,1.72,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Marnus Labuschagne,Brisbane Heat,Melbourne Stars,24.5,2,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Marnus Labuschagne,Brisbane Heat,Melbourne Stars,29.5,2.2,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Marnus Labuschagne,Brisbane Heat,Melbourne Stars,39.5,3.1,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Marnus Labuschagne,Brisbane Heat,Melbourne Stars,49.5,4,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Marnus Labuschagne,Brisbane Heat,Melbourne Stars,74.5,11,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Marnus Labuschagne,Brisbane Heat,Melbourne Stars,99.5,23,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,4.5,1.15,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,9.5,1.42,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,14.5,1.75,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,18.5,2.2,1.6,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,19.5,2.25,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,24.5,2.6,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,29.5,3,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,39.5,4,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,49.5,6,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,74.5,21,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Billings,Brisbane Heat,Melbourne Stars,99.5,41,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,4.5,1.18,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,9.5,1.45,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,14.5,1.78,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,16.5,1.85,1.85,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,19.5,2.1,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,24.5,2.7,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,29.5,3,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,39.5,4.25,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,49.5,6.5,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,74.5,21,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Sam Harper,Melbourne Stars,Brisbane Heat,99.5,41,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,4.5,1.15,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,9.5,1.38,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,14.5,1.65,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,18.5,1.85,1.85,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,19.5,1.95,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,24.5,2.45,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,29.5,2.8,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,39.5,3.8,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,49.5,5.5,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,74.5,21,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Tom F Rogers,Melbourne Stars,Brisbane Heat,99.5,41,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,4.5,1.08,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,9.5,1.2,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,14.5,1.37,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,19.5,1.55,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,24.5,1.75,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,25.5,1.85,1.85,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,29.5,2.15,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,39.5,2.9,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,49.5,3.75,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,74.5,10,NA,TAB
Brisbane Heat v Melbourne Stars,Player Runs,Brisbane Heat,Melbourne Stars,Usman Khawaja,Brisbane Heat,Melbourne Stars,99.5,23,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,4.5,1.15,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,9.5,1.38,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,14.5,1.65,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,18.5,1.85,1.85,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,19.5,1.95,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,24.5,2.45,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,29.5,2.8,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,39.5,3.8,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,49.5,6,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,74.5,21,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Aaron Finch,Melbourne Renegades,Sydney Sixers,99.5,41,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,4.5,1.14,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,9.5,1.36,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,14.5,1.6,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,19.5,1.85,1.85,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,19.5,1.87,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,24.5,2.3,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,29.5,2.7,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,39.5,3.6,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,49.5,5.5,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,74.5,15,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Jake Fraser-McGurk,Melbourne Renegades,Sydney Sixers,99.5,26,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,4.5,1.08,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,9.5,1.2,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,14.5,1.37,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,19.5,1.55,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,24.5,1.75,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,25.5,1.85,1.85,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,29.5,2.15,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,39.5,2.9,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,49.5,4,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,74.5,11,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,James Vince,Sydney Sixers,Melbourne Renegades,99.5,23,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,4.5,1.14,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,9.5,1.36,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,14.5,1.6,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,19.5,1.85,1.85,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,19.5,1.87,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,24.5,2.3,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,29.5,2.7,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,39.5,3.6,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,49.5,5.5,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,74.5,15,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Joe Clarke,Melbourne Renegades,Sydney Sixers,99.5,26,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,4.5,1.15,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,9.5,1.38,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,14.5,1.65,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,18.5,1.85,1.85,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,19.5,1.95,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,24.5,2.45,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,29.5,2.8,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,39.5,3.8,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,49.5,5.5,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,74.5,15,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Josh Philippe,Sydney Sixers,Melbourne Renegades,99.5,41,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,4.5,1.16,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,9.5,1.42,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,14.5,1.72,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,17.5,1.85,1.85,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,19.5,2.05,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,24.5,2.6,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,29.5,2.9,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,39.5,4,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,49.5,6,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,74.5,21,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Moises Henriques,Sydney Sixers,Melbourne Renegades,99.5,41,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Shaun Marsh,Melbourne Renegades,Sydney Sixers,4.5,1.08,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Shaun Marsh,Melbourne Renegades,Sydney Sixers,9.5,1.23,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Shaun Marsh,Melbourne Renegades,Sydney Sixers,14.5,1.4,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Shaun Marsh,Melbourne Renegades,Sydney Sixers,19.5,1.6,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Shaun Marsh,Melbourne Renegades,Sydney Sixers,24.5,1.85,1.85,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Shaun Marsh,Melbourne Renegades,Sydney Sixers,24.5,1.87,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Shaun Marsh,Melbourne Renegades,Sydney Sixers,29.5,2.2,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Shaun Marsh,Melbourne Renegades,Sydney Sixers,39.5,3.1,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Shaun Marsh,Melbourne Renegades,Sydney Sixers,49.5,4,NA,TAB
Sydney Sixers v Melbourne Renegades,Player Runs,Sydney Sixers,Melbourne Renegades,Shaun Marsh,Melbourne Renegades,Sydney Sixers,74.5,11,NA,TAB
